date,tavg,tmin,tmax,prcp,wdir,wspd,pres
22/2/2023,3.1,-3.0,9,0.1,235.0,8.1,1028.1
23/2/2023,7.8,4.0,14,0.0,332.0,8.3,1019.5
24/2/2023,7.8,3.0,12,0.0,343.0,10.7,1015.6
25/2/2023,7.3,3.0,12,0.0,321.0,12.8,1017.2
26/2/2023,5.1,1.0,9,0.0,305.0,17.8,1024.5
27/2/2023,4.9,-4.0,12,0.0,156.0,7.6,1030.3
28/2/2023,9.6,0.0,18,0.1796611945511701,205.0,13.9,1025.7
1/3/2023,14.5,10.0,18,0.0,227.0,16.0,1017.6
2/3/2023,12.3,5.0,19,0.0,237.0,20.9,1009.9
3/3/2023,5.6,-1.0,11,0.04,55.0,9.8,1023.3
4/3/2023,9.1,4.0,15,0.0,341.0,9.8,1023.7
5/3/2023,8.7,5.0,12,0.0,27.0,14.9,1025.7
6/3/2023,9.0,6.0,12,0.0,343.0,13.5,1021.9
7/3/2023,9.7,2.0,18,0.04,226.0,6.9,1020.6
8/3/2023,11.9,2.0,22,0.0,181.0,9.5,1020.7
9/3/2023,13.6,6.0,22,0.0,190.0,7.8,1019.4
10/3/2023,17.0,13.0,21,0.0,208.0,16.7,1017.3
12/3/2023,12.5,7.0,17,0.0,138.0,9.4,1024.0
13/3/2023,13.8,10.0,18,0.0,153.0,19.4,1013.5
14/3/2023,9.2,7.0,12,0.0,28.0,19.1,1020.8
17/3/2023,11.2,8.0,13,0.0,53.0,16.5,1020.2
18/3/2023,8.5,6.0,10,0.0,0.0,20.8,1012.8
19/3/2023,7.7,3.0,14,0.0,20.0,12.0,1017.0
20/3/2023,11.0,3.0,19,0.0,172.0,10.4,1018.8
25/3/2023,11.4,11.0,13,0.08,18.0,20.9,1016.2
26/3/2023,12.7,10.0,17,0.04,13.0,13.6,1010.3
28/3/2023,10.8,10.0,13,0.0,7.0,18.4,1021.4
29/3/2023,11.9,7.0,16,0.0,25.0,14.6,1021.1
30/3/2023,12.6,1.0,17,0.0,51.0,11.7,1019.6
31/3/2023,13.6,8.0,20,0.0,173.0,7.4,1017.3
1/4/2023,13.7,7.0,20,0.0,58.0,12.3,1015.9
2/4/2023,13.7,11.0,17,0.0,35.0,20.2,1018.0
3/4/2023,11.4,8.0,16,0.0,17.0,20.8,1021.8
4/4/2023,11.3,4.0,19,0.02,356.0,9.0,1024.4
6/4/2023,17.2,14.0,20,0.12,186.0,20.4,1017.0
7/4/2023,18.8,17.0,22,0.0,182.0,23.3,1010.5
8/4/2023,15.2,9.0,19,0.0,322.0,18.2,1003.4
9/4/2023,10.5,6.0,16,0.0,296.0,16.7,1015.2
10/4/2023,13.0,4.0,21,0.0,217.0,11.1,1018.1
11/4/2023,18.5,14.0,24,0.0,210.0,18.3,1016.4
15/4/2023,15.1,14.0,17,0.0,146.0,10.1,1007.0
17/4/2023,13.8,10.0,19,0.0,16.0,10.0,1008.8
18/4/2023,12.5,7.0,18,0.0,12.0,9.0,1016.9
19/4/2023,16.3,8.0,25,0.0,54.0,10.3,1009.4
20/4/2023,19.4,15.0,24,0.0,228.0,12.6,1009.3
21/4/2023,20.6,17.0,26,0.0,169.0,13.8,1004.4
22/4/2023,13.3,7.0,17,0.0,76.0,11.3,1011.9
23/4/2023,11.3,6.0,17,0.12,83.0,10.7,1019.4
25/4/2023,13.6,7.0,18,0.0,95.0,13.1,1022.7
26/4/2023,16.0,13.0,20,0.0,161.0,15.0,1007.1
27/4/2023,15.6,10.0,22,0.14,271.0,12.5,1017.0
28/4/2023,17.8,13.0,24,0.02,187.0,12.9,1021.0
29/4/2023,18.6,13.0,23,0.04,183.0,17.9,1014.9
30/4/2023,19.9,16.0,24,0.0,180.0,15.0,1004.0
1/5/2023,16.8,13.0,21,0.0,44.0,14.3,1010.5
2/5/2023,14.6,8.0,20,0.0,2.0,9.7,1020.3
3/5/2023,16.0,7.0,23,0.0,164.0,8.7,1024.2
4/5/2023,18.6,12.0,25,0.04,200.0,10.7,1019.1
7/5/2023,16.8,13.0,22,0.0,85.0,20.1,1006.8
8/5/2023,11.9,3.0,14,0.0,32.0,19.7,1004.8
10/5/2023,15.8,9.0,22,0.02,36.0,10.5,1013.8
11/5/2023,16.0,13.0,20,0.22,44.0,11.3,1017.9
13/5/2023,16.3,14.0,19,0.04,159.0,9.0,1019.9
14/5/2023,16.9,13.0,20,0.0,152.0,14.0,1016.4
15/5/2023,17.1,15.0,20,0.0,73.0,10.5,1010.9
16/5/2023,17.7,12.0,24,0.0,5.0,11.3,1010.8
18/5/2023,23.9,15.0,32,0.02,187.0,9.5,1013.5
19/5/2023,20.7,16.0,25,0.0,176.0,16.2,1010.7
20/5/2023,18.0,17.0,21,0.24,31.0,19.5,1008.1
22/5/2023,21.0,15.0,26,0.0,90.0,11.6,1003.8
23/5/2023,13.7,13.0,16,0.0,357.0,21.5,1003.1
24/5/2023,16.1,12.0,22,0.0,336.0,11.8,1009.7
25/5/2023,16.8,10.0,22,0.0,150.0,8.2,1022.3
26/5/2023,17.8,12.0,22,0.18,169.0,11.8,1024.1
28/5/2023,19.8,14.0,25,0.12,169.0,12.3,1018.0
29/5/2023,19.8,18.0,21,0.0,184.0,5.0,1009.7
1/6/2023,19.1,11.0,24,0.1,149.0,14.1,1013.2
2/6/2023,22.0,20.0,25,0.0,178.0,17.4,1002.9
3/6/2023,17.7,4.0,25,0.0,29.0,13.3,998.8
5/6/2023,22.1,17.0,29,0.0,203.0,7.4,1008.2
7/6/2023,20.8,17.0,27,0.06,73.0,8.2,1008.0
9/6/2023,21.3,19.0,24,0.22,173.0,13.5,1005.0
11/6/2023,20.5,19.0,22,0.0,63.0,9.4,1011.8
12/6/2023,20.6,20.0,21,0.18,59.0,8.4,1008.2
14/6/2023,22.6,21.0,26,0.0,135.0,11.9,1006.0
15/6/2023,21.5,20.0,24,0.0,26.0,13.1,1006.2
16/6/2023,23.2,20.0,30,0.0,273.0,9.7,1006.6
17/6/2023,23.4,17.0,30,0.0,190.0,8.5,1011.3
18/6/2023,24.6,18.0,31,0.0,183.0,7.6,1005.4
19/6/2023,22.2,20.0,26,0.0,47.0,17.5,1004.5
20/6/2023,20.8,17.0,24,0.22,88.0,10.5,1011.0
21/6/2023,20.6,16.0,26,0.0,108.0,9.3,1012.3
22/6/2023,20.0,17.0,23,0.0,81.0,10.0,1009.6
23/6/2023,20.0,17.0,23,0.0,101.0,8.0,1007.7
24/6/2023,23.0,19.0,27,0.0,113.0,7.4,1012.8
25/6/2023,24.0,21.0,28,0.0,101.0,10.5,1014.5
26/6/2023,24.1,21.0,29,0.0,139.0,10.0,1014.2
27/6/2023,24.5,21.0,28,0.1796611945511701,152.0,9.0,1014.0
28/6/2023,26.1,22.0,31,0.18,169.0,8.4,1009.9
30/6/2023,26.6,24.0,31,0.0,210.0,15.1,1004.1
1/7/2023,25.6,24.0,28,0.04,218.0,16.6,1003.3
2/7/2023,23.8,4.0,29,0.0,110.0,11.4,1007.3
4/7/2023,24.8,23.0,28,0.0,38.0,15.8,1004.0
5/7/2023,24.2,20.0,29,0.0,159.0,11.4,1004.2
6/7/2023,24.7,22.0,29,0.0,32.0,13.9,1002.6
7/7/2023,27.1,22.0,32,0.0,172.0,10.4,1008.4
8/7/2023,27.3,23.0,31,0.0,196.0,18.6,1006.5
9/7/2023,28.3,26.0,31,0.0,217.0,19.4,1005.2
10/7/2023,29.7,25.0,34,0.0,215.0,12.7,1005.7
11/7/2023,28.7,25.0,32,0.0,151.0,10.2,1007.1
12/7/2023,29.0,23.0,35,0.0,230.0,11.9,1005.3
13/7/2023,27.4,26.0,29,0.0,227.0,10.8,1005.4
14/7/2023,25.7,23.0,29,0.0,118.0,8.8,1008.7
15/7/2023,27.8,26.0,30,0.0,216.0,17.1,1007.9
16/7/2023,30.2,26.0,35,0.0,216.0,12.1,1009.1
17/7/2023,29.2,25.0,34,0.0,120.0,9.9,1012.6
18/7/2023,27.1,23.0,33,0.0,130.0,9.3,1011.4
19/7/2023,28.0,24.0,32,0.0,163.0,10.1,1004.7
20/7/2023,26.5,24.0,30,0.0,59.0,14.3,1006.4
21/7/2023,25.7,23.0,30,0.0,42.0,14.6,1013.8
22/7/2023,25.5,23.0,30,0.0,40.0,13.9,1017.6
23/7/2023,25.1,20.0,30,0.0,98.0,10.1,1016.4
24/7/2023,25.8,19.0,31,0.0,155.0,10.5,1014.6
25/7/2023,27.1,22.0,32,0.0,155.0,9.1,1014.9
26/7/2023,28.0,22.0,34,0.0,144.0,9.4,1015.3
27/7/2023,28.2,24.0,34,0.0,150.0,11.6,1014.6
28/7/2023,28.4,23.0,34,0.0,166.0,10.7,1015.3
29/7/2023,28.4,23.0,34,0.08,173.0,11.9,1016.1
31/7/2023,29.5,25.0,35,0.0,189.0,13.7,1013.0
1/8/2023,25.3,23.0,31,0.0,172.0,9.9,1013.0
2/8/2023,28.0,22.0,35,0.0,182.0,12.6,1011.7
3/8/2023,29.1,25.0,34,0.0,178.0,13.1,1009.8
4/8/2023,29.8,24.0,36,0.16,214.0,10.7,1006.6
5/8/2023,29.8,26.0,35,0.0,194.0,14.1,1004.5
6/8/2023,28.0,25.0,33,0.04,157.0,15.8,1004.1
8/8/2023,28.7,25.0,34,0.0,109.0,13.0,1008.6
9/8/2023,27.3,25.0,31,0.0,139.0,15.9,1012.2
13/8/2023,27.4,26.0,31,0.2,47.0,11.4,1004.5
14/8/2023,28.0,26.0,31,0.0,97.0,14.9,1004.8
15/8/2023,28.4,25.0,32,0.0,146.0,16.3,1005.5
16/8/2023,28.3,25.0,33,0.0,161.0,16.1,1006.0
17/8/2023,29.0,25.0,34,0.0,178.0,10.7,1007.3
18/8/2023,28.3,24.0,33,0.0,160.0,11.8,1009.7
19/8/2023,28.2,25.0,33,0.0,141.0,9.0,1011.7
21/8/2023,28.4,25.0,33,0.0,67.0,10.2,1011.2
22/8/2023,28.5,26.0,33,0.0,109.0,12.9,1011.5
23/8/2023,28.2,26.0,32,0.0,142.0,14.9,1012.8
24/8/2023,28.3,25.0,33,0.14,160.0,12.9,1013.5
25/8/2023,28.3,24.0,33,0.04,161.0,12.0,1011.8
26/8/2023,27.5,24.0,32,0.0,95.0,9.0,1010.4
27/8/2023,27.1,25.0,31,0.0,17.0,12.7,1007.7
28/8/2023,28.1,25.0,34,0.0,215.0,9.4,1007.5
29/8/2023,28.3,24.0,35,0.0,175.0,10.5,1012.9
30/8/2023,27.7,23.0,34,0.0,166.0,9.6,1015.6
31/8/2023,27.8,23.0,33,0.0,169.0,12.2,1016.6
2/9/2023,27.7,24.0,33,0.06,154.0,11.4,1013.0
3/9/2023,27.8,24.0,33,0.0,49.0,13.9,1013.0
4/9/2023,26.0,25.0,27,0.02,101.0,10.4,1009.6
7/9/2023,25.7,23.0,29,0.02,20.0,12.7,1009.8
8/9/2023,22.6,3.0,25,0.0,52.0,15.8,1009.4
9/9/2023,25.1,5.0,30,0.0,164.0,10.4,1009.0
10/9/2023,26.8,23.0,32,0.0,171.0,8.6,1011.5
11/9/2023,26.8,23.0,31,0.0,145.0,10.0,1012.5
12/9/2023,25.8,22.0,30,0.0,136.0,8.1,1012.4
14/9/2023,27.0,23.0,31,0.0,159.0,8.2,1012.3
15/9/2023,27.5,24.0,32,0.0,67.0,9.9,1013.1
16/9/2023,27.3,25.0,31,0.0,123.0,7.6,1013.9
17/9/2023,28.0,24.0,33,0.0,180.0,9.8,1013.8
18/9/2023,27.8,24.0,33,0.24,184.0,13.4,1014.3
19/9/2023,27.6,24.0,32,0.2,191.0,12.9,1012.7
21/9/2023,26.8,24.0,29,0.02,183.0,14.9,1009.4
22/9/2023,25.4,23.0,28,0.0,353.0,14.2,1010.0
23/9/2023,22.0,21.0,23,0.0,15.0,16.2,1014.3
24/9/2023,21.9,20.0,25,0.0,9.0,20.6,1019.0
25/9/2023,21.8,18.0,26,0.0,4.0,16.7,1018.9
26/9/2023,23.9,20.0,28,0.0,25.0,11.3,1014.9
27/9/2023,24.3,22.0,28,0.0,39.0,7.2,1010.5
28/9/2023,26.2,22.0,32,0.0,112.0,9.6,1007.4
29/9/2023,25.3,23.0,28,0.0,77.0,11.1,1011.0
30/9/2023,24.5,23.0,28,0.0,111.0,8.8,1010.1
2/10/2023,21.4,17.0,25,0.24,30.0,11.1,1011.2
3/10/2023,20.4,15.0,25,0.0,136.0,8.8,1017.0
4/10/2023,19.7,18.0,21,0.0,347.0,9.6,1012.9
5/10/2023,19.6,17.0,24,0.0,287.0,11.1,1000.9
8/10/2023,17.1,12.0,22,0.02,1.0,13.4,1024.0
9/10/2023,17.0,15.0,19,0.0,344.0,18.4,1018.2
10/10/2023,19.3,16.0,25,0.0,314.0,8.2,1008.6
11/10/2023,17.8,13.0,22,0.0,358.0,10.8,1017.8
14/10/2023,17.1,10.0,23,0.0,248.0,7.6,1011.0
15/10/2023,16.0,14.0,18,0.0,249.0,12.5,1003.9
16/10/2023,17.5,12.0,24,0.0,241.0,6.2,1007.9
17/10/2023,17.8,12.0,24,0.0,13.0,6.8,1013.4
18/10/2023,17.9,12.0,23,0.0,10.0,8.3,1019.9
19/10/2023,19.5,13.0,25,0.0,210.0,9.4,1016.7
20/10/2023,21.1,14.0,26,0.0,199.0,18.3,1006.6
21/10/2023,18.0,13.0,22,0.0,18.0,12.9,1007.4
22/10/2023,13.3,9.0,18,0.0,86.0,8.9,1019.8
24/10/2023,16.8,11.0,22,0.0,350.0,10.2,1019.6
25/10/2023,17.0,13.0,21,0.0,335.0,11.1,1014.4
26/10/2023,16.0,11.0,22,0.2,329.0,8.4,1012.2
27/10/2023,16.2,11.0,23,0.0,155.0,5.1,1009.5
28/10/2023,16.1,13.0,21,0.0,340.0,10.1,1008.7
29/10/2023,14.6,11.0,18,0.0,317.0,12.3,1012.5
30/10/2023,15.5,10.0,21,0.0,8.0,10.8,1019.4
31/10/2023,16.5,11.0,21,0.0,48.0,6.8,1021.8
1/11/2023,16.7,11.0,23,0.0,183.0,6.3,1019.2
2/11/2023,16.1,10.0,24,0.0,177.0,5.1,1017.2
3/11/2023,17.0,11.0,25,0.02,235.0,5.9,1018.7
4/11/2023,19.3,13.0,25,0.12,191.0,8.4,1020.9
5/11/2023,19.7,17.0,23,0.04,22.0,13.3,1025.7
6/11/2023,20.7,18.0,26,0.0,160.0,12.1,1019.6
7/11/2023,22.3,18.0,27,0.0,181.0,21.1,1009.0
8/11/2023,15.9,12.0,20,0.12,31.0,11.2,1020.1
9/11/2023,15.0,10.0,21,0.0,54.0,7.0,1024.6
10/11/2023,15.5,11.0,19,0.02,272.0,5.8,1016.2
11/11/2023,12.7,10.0,14,0.0,11.0,12.3,1017.2
12/11/2023,9.5,8.0,11,0.0,334.0,12.6,1016.1
13/11/2023,10.1,7.0,15,0.0,325.0,19.8,1012.4
16/11/2023,11.6,5.0,17,0.0,347.0,11.9,1024.0
17/11/2023,12.7,8.0,16,0.0,265.0,8.6,1006.7
18/11/2023,12.3,5.0,16,0.0,230.0,16.2,1001.1
19/11/2023,12.3,4.0,19,0.0,214.0,8.8,1008.5
20/11/2023,11.2,4.0,18,0.0,285.0,17.2,1011.2
21/11/2023,9.7,2.0,17,0.0,312.0,5.8,1021.3
22/11/2023,12.6,5.0,22,0.0,260.0,5.1,1018.2
23/11/2023,14.7,11.0,21,0.0,217.0,6.6,1011.7
24/11/2023,15.5,7.0,23,0.0,239.0,11.8,1006.6
25/11/2023,9.3,6.0,13,0.0,10.0,13.5,1021.8
26/11/2023,7.7,6.0,9,0.0,334.0,15.2,1022.5
27/11/2023,9.6,5.0,15,0.0,243.0,5.9,1015.3
28/11/2023,15.9,10.0,22,0.0,234.0,17.6,1006.8
29/11/2023,9.2,1.0,16,0.0,219.0,7.9,1013.3
30/11/2023,8.9,3.0,16,0.0,293.0,10.3,1012.1
1/12/2023,6.8,4.0,11,0.0,13.0,8.8,1014.4
2/12/2023,6.7,0.0,13,0.0,345.0,8.9,1017.3
3/12/2023,7.9,1.0,14,0.04,286.0,10.3,1017.3
4/12/2023,7.5,2.0,13,0.0,336.0,7.0,1020.2
5/12/2023,5.6,1.0,9,0.0,322.0,7.8,1018.1
6/12/2023,9.3,6.0,14,0.0,329.0,10.1,1010.8
7/12/2023,12.5,5.0,19,0.0,219.0,16.9,1006.0
8/12/2023,10.0,2.0,17,0.0,277.0,8.3,1018.3
10/12/2023,10.8,4.0,19,0.1,314.0,5.2,1020.5
11/12/2023,12.4,7.0,17,0.0,357.0,12.0,1021.5
12/12/2023,12.0,10.0,15,0.04,347.0,11.1,1009.5
13/12/2023,8.8,3.0,14,0.0,328.0,9.4,1023.0
14/12/2023,8.3,1.0,15,0.0,348.0,8.4,1026.2
15/12/2023,11.1,7.0,21,0.0,296.0,9.9,1014.2
16/12/2023,20.5,15.0,25,0.0,222.0,21.6,1003.3
17/12/2023,11.3,5.0,18,0.0,296.0,22.0,1009.2
18/12/2023,5.8,2.0,11,0.0,317.0,15.1,1022.3
19/12/2023,6.3,3.0,10,0.0,344.0,10.3,1022.3
20/12/2023,7.3,4.0,12,0.0,310.0,5.4,1010.9
21/12/2023,6.9,2.0,12,0.0,246.0,12.0,1010.1
22/12/2023,3.9,-2.0,9,0.0,259.0,10.5,1016.8
23/12/2023,2.6,-4.0,9,0.0,276.0,7.1,1025.7
24/12/2023,3.6,-1.0,10,0.0,324.0,7.6,1025.9
25/12/2023,4.0,-3.0,12,0.0,329.0,6.3,1020.2
26/12/2023,4.4,-3.0,13,0.0,261.0,6.0,1021.3
27/12/2023,5.9,0.0,12,0.0,344.0,8.8,1024.3
28/12/2023,5.5,3.0,9,0.06,328.0,10.1,1024.4
29/12/2023,5.7,-1.0,13,0.0,322.0,6.1,1020.2
30/12/2023,7.5,2.0,15,0.0,324.0,7.0,1019.2
1/1/2024,8.1,3.0,12,0.0,346.0,13.6,1017.1
