STATION,NAME,DATE,DATN,WINDSPEED,HUMIDITY,RAINFALL,PRCP,TAVG,TMAX,TMIN
ASN00086282,"MELBOURNE AIRPORT, AS",4/9/2004,,24,81,0.2,0.28,48,55,39
ASN00086282,"MELBOURNE AIRPORT, AS",5/9/2004,,19,52,1,0,49,58,42
ASN00086282,"MELBOURNE AIRPORT, AS",6/9/2004,,20,75,0,0,54,63,40
ASN00086282,"MELBOURNE AIRPORT, AS",7/9/2004,,15,95,17.8,0,53,60,45
ASN00086282,"MELBOURNE AIRPORT, AS",8/9/2004,,28,91,24.6,0.54,53,62,49
ASN00086282,"MELBOURNE AIRPORT, AS",9/9/2004,,26,81,0,0.1,54,57,46
ASN00086282,"MELBOURNE AIRPORT, AS",10/9/2004,,9,67,0,0,53,63,51
ASN00086282,"MELBOURNE AIRPORT, AS",11/9/2004,,26,27,0,0.26,42,51,44
ASN00086282,"MELBOURNE AIRPORT, AS",12/9/2004,,28,83,0,0.04,50,54,36
ASN00086282,"MELBOURNE AIRPORT, AS",13/9/2004,,11,72,1.8,0,53,60,45
ASN00086282,"MELBOURNE AIRPORT, AS",14/9/2004,,31,83,0.2,0.08,53,61,47
ASN00086282,"MELBOURNE AIRPORT, AS",15/9/2004,,24,65,0,0.02,49,56,46
ASN00086282,"MELBOURNE AIRPORT, AS",16/9/2004,,17,67,0.2,0.06,51,58,45
ASN00086282,"MELBOURNE AIRPORT, AS",17/9/2004,,28,73,0,0,54,63,41
ASN00086282,"MELBOURNE AIRPORT, AS",18/9/2004,,39,33,0,0,51,59,46
ASN00086282,"MELBOURNE AIRPORT, AS",19/9/2004,,11,77,0,0,50,60,44
ASN00086282,"MELBOURNE AIRPORT, AS",20/9/2004,,28,47,0.2,0,60,71,43
ASN00086282,"MELBOURNE AIRPORT, AS",21/9/2004,,28,70,2.8,0,65,74,53
ASN00086282,"MELBOURNE AIRPORT, AS",22/9/2004,,13,56,0,0,58,72,58
ASN00086282,"MELBOURNE AIRPORT, AS",23/9/2004,,30,77,0,0.13,54,58,48
ASN00086282,"MELBOURNE AIRPORT, AS",24/9/2004,,48,33,0,0,56,60,50
ASN00086282,"MELBOURNE AIRPORT, AS",25/9/2004,,43,53,0,0,56,63,51
ASN00086282,"MELBOURNE AIRPORT, AS",26/9/2004,,17,48,0.4,0,62,71,48
ASN00086282,"MELBOURNE AIRPORT, AS",27/9/2004,,20,55,0,0,51,61,55
ASN00086282,"MELBOURNE AIRPORT, AS",28/9/2004,,24,62,0,0.01,55,66,42
ASN00086282,"MELBOURNE AIRPORT, AS",29/9/2004,,28,52,1.6,0.35,52,61,50
ASN00086282,"MELBOURNE AIRPORT, AS",30/9/2004,,33,44,0,0,50,59,42
ASN00086282,"MELBOURNE AIRPORT, AS",1/10/2004,,19,59,0,0,54,64,43
ASN00086282,"MELBOURNE AIRPORT, AS",2/10/2004,,17,79,0,0,57,68,45
ASN00086282,"MELBOURNE AIRPORT, AS",3/10/2004,,28,61,1.4,0,54,62,50
ASN00086282,"MELBOURNE AIRPORT, AS",4/10/2004,,20,69,0,0,55,65,48
ASN00086282,"MELBOURNE AIRPORT, AS",5/10/2004,,35,42,0,0,56,65,46
ASN00086282,"MELBOURNE AIRPORT, AS",6/10/2004,,17,43,0.6,0,61,70,49
ASN00086282,"MELBOURNE AIRPORT, AS",7/10/2004,,24,45,0,0.02,54,67,56
ASN00086282,"MELBOURNE AIRPORT, AS",8/10/2004,,26,56,0,0.14,53,63,47
ASN00086282,"MELBOURNE AIRPORT, AS",9/10/2004,,20,74,0,0.01,52,64,46
ASN00086282,"MELBOURNE AIRPORT, AS",10/10/2004,,31,77,0,0,66,77,43
ASN00086282,"MELBOURNE AIRPORT, AS",11/10/2004,,19,33,0,0,68,81,59
ASN00086282,"MELBOURNE AIRPORT, AS",12/10/2004,,28,17,0,0,77,88,52
ASN00086282,"MELBOURNE AIRPORT, AS",13/10/2004,,41,18,0,0,58,72,66
ASN00086282,"MELBOURNE AIRPORT, AS",14/10/2004,,46,16,0.6,0.17,52,63,46
ASN00086282,"MELBOURNE AIRPORT, AS",15/10/2004,,30,73,2.2,0,47,59,41
ASN00086282,"MELBOURNE AIRPORT, AS",16/10/2004,,15,58,0,0.06,50,58,38
ASN00086282,"MELBOURNE AIRPORT, AS",17/10/2004,,30,63,1.2,0,51,62,40
ASN00086282,"MELBOURNE AIRPORT, AS",18/10/2004,,15,56,0,0,54,64,41
ASN00086282,"MELBOURNE AIRPORT, AS",19/10/2004,,17,70,0,0,58,71,44
ASN00086282,"MELBOURNE AIRPORT, AS",20/10/2004,,19,50,0,0,64,77,47
ASN00086282,"MELBOURNE AIRPORT, AS",21/10/2004,,24,64,0,0,63,80,52
ASN00086282,"MELBOURNE AIRPORT, AS",22/10/2004,,15,74,0,0,62,75,51
ASN00086282,"MELBOURNE AIRPORT, AS",23/10/2004,,9,63,0.2,0,55,64,58
ASN00086282,"MELBOURNE AIRPORT, AS",24/10/2004,,35,76,0,0.06,54,63,47
ASN00086282,"MELBOURNE AIRPORT, AS",25/10/2004,,30,71,0,0,56,71,46
ASN00086282,"MELBOURNE AIRPORT, AS",26/10/2004,,17,60,0,0,62,77,46
ASN00086282,"MELBOURNE AIRPORT, AS",27/10/2004,,20,22,0,0.91,50,56,48
ASN00086282,"MELBOURNE AIRPORT, AS",28/10/2004,,31,33,0,0.38,52,57,46
ASN00086282,"MELBOURNE AIRPORT, AS",29/10/2004,,30,68,1.4,0.02,54,60,49
ASN00086282,"MELBOURNE AIRPORT, AS",30/10/2004,,26,19,0,0,63,76,49
ASN00086282,"MELBOURNE AIRPORT, AS",31/10/2004,,13,77,0,0,72,83,51
ASN00086282,"MELBOURNE AIRPORT, AS",1/11/2004,,26,83,1.8,0,60,78,65
ASN00086282,"MELBOURNE AIRPORT, AS",2/11/2004,,9,91,0.8,0,49,70,46
ASN00086282,"MELBOURNE AIRPORT, AS",3/11/2004,,17,90,0.6,0.31,50,62,43
ASN00086282,"MELBOURNE AIRPORT, AS",4/11/2004,,24,86,5.4,0,55,62,40
ASN00086282,"MELBOURNE AIRPORT, AS",5/11/2004,,22,91,0,0.97,55,64,52
ASN00086282,"MELBOURNE AIRPORT, AS",6/11/2004,,22,76,1.4,0.37,52,58,51
ASN00086282,"MELBOURNE AIRPORT, AS",7/11/2004,,43,75,0,0.39,52,58,49
ASN00086282,"MELBOURNE AIRPORT, AS",8/11/2004,,13,96,14.6,0.5,54,60,48
ASN00086282,"MELBOURNE AIRPORT, AS",9/11/2004,,20,89,7.8,0.02,57,66,50
ASN00086282,"MELBOURNE AIRPORT, AS",10/11/2004,,33,73,8.8,0,67,76,47
ASN00086282,"MELBOURNE AIRPORT, AS",11/11/2004,,20,72,0.6,0.02,58,64,60
ASN00086282,"MELBOURNE AIRPORT, AS",12/11/2004,,28,82,0,0.69,59,73,48
ASN00086282,"MELBOURNE AIRPORT, AS",13/11/2004,,28,61,1.6,0.96,56,60,47
ASN00086282,"MELBOURNE AIRPORT, AS",14/11/2004,,9,46,0,0.14,59,69,47
ASN00086282,"MELBOURNE AIRPORT, AS",15/11/2004,,22,79,0,0,56,66,52
ASN00086282,"MELBOURNE AIRPORT, AS",16/11/2004,,9,64,0,0,60,71,44
ASN00086282,"MELBOURNE AIRPORT, AS",17/11/2004,,20,72,0,0,72,82,49
ASN00086282,"MELBOURNE AIRPORT, AS",18/11/2004,,24,60,0,0,61,76,63
ASN00086282,"MELBOURNE AIRPORT, AS",19/11/2004,,35,67,0,0.03,54,65,48
ASN00086282,"MELBOURNE AIRPORT, AS",20/11/2004,,28,57,0,0,54,64,43
ASN00086282,"MELBOURNE AIRPORT, AS",21/11/2004,,24,71,0,0,56,63,43
ASN00086282,"MELBOURNE AIRPORT, AS",22/11/2004,,20,28,0,0.02,55,62,50
ASN00086282,"MELBOURNE AIRPORT, AS",23/11/2004,,24,48,0.2,0,58,66,51
ASN00086282,"MELBOURNE AIRPORT, AS",24/11/2004,,17,93,0.4,0,60,69,52
ASN00086282,"MELBOURNE AIRPORT, AS",25/11/2004,,24,65,0,0,69,85,54
ASN00086282,"MELBOURNE AIRPORT, AS",26/11/2004,,17,68,0,0,82,94,55
ASN00086282,"MELBOURNE AIRPORT, AS",27/11/2004,,24,58,0,0,74,90,72
ASN00086282,"MELBOURNE AIRPORT, AS",28/11/2004,,20,70,0,0,62,76,60
ASN00086282,"MELBOURNE AIRPORT, AS",29/11/2004,,22,81,0,0,75,87,49
ASN00086282,"MELBOURNE AIRPORT, AS",30/11/2004,,15,29,0,0.01,65,78,63
ASN00086282,"MELBOURNE AIRPORT, AS",1/12/2004,,15,71,0,0.12,55,66,55
ASN00086282,"MELBOURNE AIRPORT, AS",2/12/2004,,33,67,0,0.06,55,62,46
ASN00086282,"MELBOURNE AIRPORT, AS",3/12/2004,,20,80,0,0,59,68,46
ASN00086282,"MELBOURNE AIRPORT, AS",4/12/2004,,22,31,0,0,66,79,50
ASN00086282,"MELBOURNE AIRPORT, AS",5/12/2004,,11,92,2.4,0,69,81,50
ASN00086282,"MELBOURNE AIRPORT, AS",6/12/2004,,17,89,9.8,0,70,89,53
ASN00086282,"MELBOURNE AIRPORT, AS",7/12/2004,,17,88,0,0.72,67,74,60
ASN00086282,"MELBOURNE AIRPORT, AS",8/12/2004,,13,94,1,0.05,65,71,61
ASN00086282,"MELBOURNE AIRPORT, AS",9/12/2004,,30,84,0,0.02,67,78,60
ASN00086282,"MELBOURNE AIRPORT, AS",10/12/2004,,26,75,0,0.34,68,84,58
ASN00086282,"MELBOURNE AIRPORT, AS",11/12/2004,,19,81,0,0.06,69,80,60
ASN00086282,"MELBOURNE AIRPORT, AS",12/12/2004,,46,94,8.2,0.02,67,82,60
ASN00086282,"MELBOURNE AIRPORT, AS",13/12/2004,,28,85,3,0.07,60,64,61
ASN00086282,"MELBOURNE AIRPORT, AS",14/12/2004,,28,87,0,0.25,57,67,55
ASN00086282,"MELBOURNE AIRPORT, AS",15/12/2004,,26,40,0,0.02,58,66,48
ASN00086282,"MELBOURNE AIRPORT, AS",16/12/2004,,26,78,0.2,0,61,73,50
ASN00086282,"MELBOURNE AIRPORT, AS",17/12/2004,,13,80,0,0,66,77,53
ASN00086282,"MELBOURNE AIRPORT, AS",18/12/2004,,24,86,0.8,0,81,92,55
ASN00086282,"MELBOURNE AIRPORT, AS",19/12/2004,,28,62,0,0,60,74,63
ASN00086282,"MELBOURNE AIRPORT, AS",20/12/2004,,17,65,0,0,58,69,49
ASN00086282,"MELBOURNE AIRPORT, AS",21/12/2004,,35,63,0,0,62,73,48
ASN00086282,"MELBOURNE AIRPORT, AS",22/12/2004,,22,63,0,0,65,77,55
ASN00086282,"MELBOURNE AIRPORT, AS",23/12/2004,,9,67,0,0,82,97,53
ASN00086282,"MELBOURNE AIRPORT, AS",24/12/2004,,24,30,0,0,58,69,62
ASN00086282,"MELBOURNE AIRPORT, AS",25/12/2004,,19,67,3.4,0,61,70,49
ASN00086282,"MELBOURNE AIRPORT, AS",26/12/2004,,20,70,0,0,61,74,49
ASN00086282,"MELBOURNE AIRPORT, AS",27/12/2004,,30,54,0,0.02,50,62,52
ASN00086282,"MELBOURNE AIRPORT, AS",28/12/2004,,20,75,0,0.39,55,62,44
ASN00086282,"MELBOURNE AIRPORT, AS",29/12/2004,,19,77,0,0.21,58,69,52
ASN00086282,"MELBOURNE AIRPORT, AS",30/12/2004,,15,73,0,0,68,82,47
ASN00086282,"MELBOURNE AIRPORT, AS",31/12/2004,,30,91,0,0,76,91,54
ASN00086282,"MELBOURNE AIRPORT, AS",1/1/2005,,22,38,0,0,58,66,62
ASN00086282,"MELBOURNE AIRPORT, AS",2/1/2005,,28,74,0,0,57,68,48
ASN00086282,"MELBOURNE AIRPORT, AS",3/1/2005,,20,51,1.4,0,67,80,45
ASN00086282,"MELBOURNE AIRPORT, AS",4/1/2005,,28,50,0,0.32,66,76,57
ASN00086282,"MELBOURNE AIRPORT, AS",5/1/2005,,31,44,0,0.06,60,72,60
ASN00086282,"MELBOURNE AIRPORT, AS",6/1/2005,,19,35,0,0.01,56,68,51
ASN00086282,"MELBOURNE AIRPORT, AS",7/1/2005,,24,64,17.8,0,58,67,47
ASN00086282,"MELBOURNE AIRPORT, AS",8/1/2005,,9,81,0.2,0.02,61,70,54
ASN00086282,"MELBOURNE AIRPORT, AS",9/1/2005,,30,57,0,0,67,83,52
ASN00086282,"MELBOURNE AIRPORT, AS",10/1/2005,,26,54,0,0,77,90,55
ASN00086282,"MELBOURNE AIRPORT, AS",11/1/2005,,30,39,0,0,80,100,63
ASN00086282,"MELBOURNE AIRPORT, AS",12/1/2005,,0,49,0,0,66,82,61
ASN00086282,"MELBOURNE AIRPORT, AS",13/1/2005,,31,66,0,0,75,95,53
ASN00086282,"MELBOURNE AIRPORT, AS",14/1/2005,,35,52,0,0,67,86,57
ASN00086282,"MELBOURNE AIRPORT, AS",15/1/2005,,24,64,0.8,0.03,62,75,58
ASN00086282,"MELBOURNE AIRPORT, AS",16/1/2005,,24,56,0,0.02,60,72,56
ASN00086282,"MELBOURNE AIRPORT, AS",17/1/2005,,26,85,1.6,0,64,72,51
ASN00086282,"MELBOURNE AIRPORT, AS",18/1/2005,,41,84,10.6,0,67,78,57
ASN00086282,"MELBOURNE AIRPORT, AS",19/1/2005,,20,62,0,0,73,95,55
ASN00086282,"MELBOURNE AIRPORT, AS",20/1/2005,,24,69,0,0.11,63,75,59
ASN00086282,"MELBOURNE AIRPORT, AS",21/1/2005,,22,70,0,0,62,73,57
ASN00086282,"MELBOURNE AIRPORT, AS",22/1/2005,,33,74,0,0,62,75,54
ASN00086282,"MELBOURNE AIRPORT, AS",23/1/2005,,39,51,0,0,67,79,51
ASN00086282,"MELBOURNE AIRPORT, AS",24/1/2005,,33,68,0,0,69,80,60
ASN00086282,"MELBOURNE AIRPORT, AS",25/1/2005,,28,55,0.4,0,85,96,61
ASN00086282,"MELBOURNE AIRPORT, AS",26/1/2005,,22,60,0,0,78,95,74
ASN00086282,"MELBOURNE AIRPORT, AS",27/1/2005,,7,78,1,0.13,74,81,66
ASN00086282,"MELBOURNE AIRPORT, AS",28/1/2005,,26,70,0,0,74,96,67
ASN00086282,"MELBOURNE AIRPORT, AS",29/1/2005,,39,62,0,0.02,62,66,63
ASN00086282,"MELBOURNE AIRPORT, AS",30/1/2005,,15,78,1.6,0.23,63,75,57
ASN00086282,"MELBOURNE AIRPORT, AS",31/1/2005,,28,78,0,0,72,93,52
ASN00086282,"MELBOURNE AIRPORT, AS",1/2/2005,,20,92,11.4,0,61,99,56
ASN00086282,"MELBOURNE AIRPORT, AS",2/2/2005,,9,72,0,1.13,52,56,49
ASN00086282,"MELBOURNE AIRPORT, AS",3/2/2005,,15,78,0,5.46,56,62,49
ASN00086282,"MELBOURNE AIRPORT, AS",4/2/2005,,11,80,0,0.14,58,65,52
ASN00086282,"MELBOURNE AIRPORT, AS",5/2/2005,,9,97,0,0.22,60,71,53
ASN00086282,"MELBOURNE AIRPORT, AS",6/2/2005,,13,97,5.4,0,63,72,51
ASN00086282,"MELBOURNE AIRPORT, AS",7/2/2005,,24,82,0,0,70,91,53
ASN00086282,"MELBOURNE AIRPORT, AS",8/2/2005,,22,64,0.4,0.16,59,66,57
ASN00086282,"MELBOURNE AIRPORT, AS",9/2/2005,,28,84,5.4,0.71,61,69,54
ASN00086282,"MELBOURNE AIRPORT, AS",10/2/2005,,11,67,0.4,0.01,59,65,52
ASN00086282,"MELBOURNE AIRPORT, AS",11/2/2005,,46,73,0,0,61,69,54
ASN00086282,"MELBOURNE AIRPORT, AS",12/2/2005,,28,72,0,0.01,58,68,56
ASN00086282,"MELBOURNE AIRPORT, AS",13/2/2005,,9,75,0,0,60,71,51
ASN00086282,"MELBOURNE AIRPORT, AS",14/2/2005,,9,89,3.2,0,75,89,50
ASN00086282,"MELBOURNE AIRPORT, AS",15/2/2005,,13,90,16.6,0.05,56,65,62
ASN00086282,"MELBOURNE AIRPORT, AS",16/2/2005,,11,89,0.2,0,59,67,47
ASN00086282,"MELBOURNE AIRPORT, AS",17/2/2005,,22,97,7,0,62,71,52
ASN00086282,"MELBOURNE AIRPORT, AS",18/2/2005,,43,74,5.2,0,70,83,53
ASN00086282,"MELBOURNE AIRPORT, AS",19/2/2005,,20,66,0.2,0,61,66,59
ASN00086282,"MELBOURNE AIRPORT, AS",20/2/2005,,50,74,0,0.01,63,68,58
ASN00086282,"MELBOURNE AIRPORT, AS",21/2/2005,,26,71,10.4,0,66,77,59
ASN00086282,"MELBOURNE AIRPORT, AS",22/2/2005,,9,81,0.2,0,68,79,58
ASN00086282,"MELBOURNE AIRPORT, AS",23/2/2005,,26,76,0.2,0,80,91,63
ASN00086282,"MELBOURNE AIRPORT, AS",24/2/2005,,35,86,0,0,69,92,64
ASN00086282,"MELBOURNE AIRPORT, AS",25/2/2005,,44,73,0,0,60,68,58
ASN00086282,"MELBOURNE AIRPORT, AS",26/2/2005,,20,86,3.6,0.01,60,69,55
ASN00086282,"MELBOURNE AIRPORT, AS",27/2/2005,,28,76,0,0,61,72,54
ASN00086282,"MELBOURNE AIRPORT, AS",28/2/2005,,26,78,0,0,80,92,50
ASN00086282,"MELBOURNE AIRPORT, AS",1/3/2005,,28,86,24,0,69,97,69
ASN00086282,"MELBOURNE AIRPORT, AS",2/3/2005,,6,95,0.6,0.01,58,66,53
ASN00086282,"MELBOURNE AIRPORT, AS",3/3/2005,,44,87,0,0,61,70,51
ASN00086282,"MELBOURNE AIRPORT, AS",4/3/2005,,31,68,3,0,61,70,56
ASN00086282,"MELBOURNE AIRPORT, AS",5/3/2005,,9,72,0,0.08,52,62,50
ASN00086282,"MELBOURNE AIRPORT, AS",6/3/2005,,31,81,0,0.05,57,64,45
ASN00086282,"MELBOURNE AIRPORT, AS",7/3/2005,,7,85,0,0,60,69,49
ASN00086282,"MELBOURNE AIRPORT, AS",8/3/2005,,9,83,1,0,59,67,51
ASN00086282,"MELBOURNE AIRPORT, AS",9/3/2005,,26,88,2.6,0,60,70,51
ASN00086282,"MELBOURNE AIRPORT, AS",10/3/2005,,33,61,1.2,0,59,68,52
ASN00086282,"MELBOURNE AIRPORT, AS",11/3/2005,,33,81,0.4,0,69,84,50
ASN00086282,"MELBOURNE AIRPORT, AS",12/3/2005,,30,72,2.6,0,77,90,56
ASN00086282,"MELBOURNE AIRPORT, AS",13/3/2005,,31,95,0.2,0,70,97,63
ASN00086282,"MELBOURNE AIRPORT, AS",14/3/2005,,13,79,0,0,67,83,56
ASN00086282,"MELBOURNE AIRPORT, AS",15/3/2005,,15,79,0,0,60,71,58
ASN00086282,"MELBOURNE AIRPORT, AS",16/3/2005,,22,96,2.4,0.09,57,63,54
ASN00086282,"MELBOURNE AIRPORT, AS",17/3/2005,,11,76,0,0,56,67,54
ASN00086282,"MELBOURNE AIRPORT, AS",18/3/2005,,7,63,0,0,60,73,45
ASN00086282,"MELBOURNE AIRPORT, AS",19/3/2005,,37,63,0,0,67,79,48
ASN00086282,"MELBOURNE AIRPORT, AS",20/3/2005,,37,67,0,0,67,82,54
ASN00086282,"MELBOURNE AIRPORT, AS",21/3/2005,,39,63,0.6,0,61,74,58
ASN00086282,"MELBOURNE AIRPORT, AS",22/3/2005,,26,81,0.6,0,62,70,49
ASN00086282,"MELBOURNE AIRPORT, AS",23/3/2005,,15,72,0,0,59,70,58
ASN00086282,"MELBOURNE AIRPORT, AS",24/3/2005,,17,82,0.4,0,57,67,49
ASN00086282,"MELBOURNE AIRPORT, AS",25/3/2005,,35,73,0,0.03,50,61,51
ASN00086282,"MELBOURNE AIRPORT, AS",26/3/2005,,15,58,0,0,57,69,39
ASN00086282,"MELBOURNE AIRPORT, AS",27/3/2005,,17,75,0.4,0,62,78,44
ASN00086282,"MELBOURNE AIRPORT, AS",28/3/2005,,20,91,0.2,0.06,56,67,56
ASN00086282,"MELBOURNE AIRPORT, AS",29/3/2005,,28,85,0,0,63,72,47
ASN00086282,"MELBOURNE AIRPORT, AS",30/3/2005,,19,76,0.2,0,66,80,53
ASN00086282,"MELBOURNE AIRPORT, AS",31/3/2005,,22,59,0,0,71,82,53
ASN00086282,"MELBOURNE AIRPORT, AS",1/4/2005,,15,67,0,0,74,87,64
ASN00086282,"MELBOURNE AIRPORT, AS",2/4/2005,,35,68,0,0,78,89,65
ASN00086282,"MELBOURNE AIRPORT, AS",3/4/2005,,37,63,0,0.02,59,77,67
ASN00086282,"MELBOURNE AIRPORT, AS",4/4/2005,,30,65,0,0.02,54,66,51
ASN00086282,"MELBOURNE AIRPORT, AS",5/4/2005,,20,91,4.4,0,63,78,43
ASN00086282,"MELBOURNE AIRPORT, AS",6/4/2005,,11,78,1.2,0,59,70,54
ASN00086282,"MELBOURNE AIRPORT, AS",7/4/2005,,24,67,0.2,0,62,69,49
ASN00086282,"MELBOURNE AIRPORT, AS",8/4/2005,,11,70,0,0,76,85,54
ASN00086282,"MELBOURNE AIRPORT, AS",9/4/2005,,37,65,0,0,79,90,69
ASN00086282,"MELBOURNE AIRPORT, AS",10/4/2005,,13,76,13.4,0,68,94,70
ASN00086282,"MELBOURNE AIRPORT, AS",11/4/2005,,22,71,1.2,0.21,57,68,55
ASN00086282,"MELBOURNE AIRPORT, AS",12/4/2005,,15,96,12.4,0,59,69,46
ASN00086282,"MELBOURNE AIRPORT, AS",13/4/2005,,41,80,20.4,0,70,83,49
ASN00086282,"MELBOURNE AIRPORT, AS",14/4/2005,,19,69,1.6,0.14,53,58,57
ASN00086282,"MELBOURNE AIRPORT, AS",15/4/2005,,35,58,0,0.6,58,67,44
ASN00086282,"MELBOURNE AIRPORT, AS",16/4/2005,,20,92,3,0,57,66,52
ASN00086282,"MELBOURNE AIRPORT, AS",17/4/2005,,28,79,2.2,0,66,78,49
ASN00086282,"MELBOURNE AIRPORT, AS",18/4/2005,,6,75,0.2,0,58,68,51
ASN00086282,"MELBOURNE AIRPORT, AS",19/4/2005,,39,70,0,0,55,63,51
ASN00086282,"MELBOURNE AIRPORT, AS",20/4/2005,,19,66,11.6,0,54,66,46
ASN00086282,"MELBOURNE AIRPORT, AS",21/4/2005,,20,62,0.4,0,61,76,45
ASN00086282,"MELBOURNE AIRPORT, AS",22/4/2005,,26,72,9,0,62,80,46
ASN00086282,"MELBOURNE AIRPORT, AS",23/4/2005,,33,68,2,0,65,81,50
ASN00086282,"MELBOURNE AIRPORT, AS",24/4/2005,,24,67,4.4,0,68,76,55
ASN00086282,"MELBOURNE AIRPORT, AS",25/4/2005,,15,69,1.8,0,59,70,58
ASN00086282,"MELBOURNE AIRPORT, AS",26/4/2005,,61,70,0,0,55,66,48
ASN00086282,"MELBOURNE AIRPORT, AS",27/4/2005,,33,70,0.4,0,64,75,46
ASN00086282,"MELBOURNE AIRPORT, AS",28/4/2005,,26,78,2.8,0,67,83,56
ASN00086282,"MELBOURNE AIRPORT, AS",29/4/2005,,13,48,0,0.03,53,64,53
ASN00086282,"MELBOURNE AIRPORT, AS",30/4/2005,,13,74,0.2,0,59,65,44
ASN00086282,"MELBOURNE AIRPORT, AS",1/5/2005,,57,65,0,0.03,50,62,52
ASN00086282,"MELBOURNE AIRPORT, AS",2/5/2005,,19,68,3.8,0,58,70,41
ASN00086282,"MELBOURNE AIRPORT, AS",3/5/2005,,28,73,0.2,0,64,73,47
ASN00086282,"MELBOURNE AIRPORT, AS",4/5/2005,,19,71,3.2,0,65,74,58
ASN00086282,"MELBOURNE AIRPORT, AS",5/5/2005,,26,74,0,0,56,65,60
ASN00086282,"MELBOURNE AIRPORT, AS",6/5/2005,,54,57,0,0.01,54,62,50
ASN00086282,"MELBOURNE AIRPORT, AS",7/5/2005,,17,70,7.6,0,50,62,49
ASN00086282,"MELBOURNE AIRPORT, AS",8/5/2005,,17,80,0.6,0,49,63,42
ASN00086282,"MELBOURNE AIRPORT, AS",9/5/2005,,17,68,3.4,0,50,63,39
ASN00086282,"MELBOURNE AIRPORT, AS",10/5/2005,,33,72,13.2,0,54,64,41
ASN00086282,"MELBOURNE AIRPORT, AS",11/5/2005,,24,85,24.8,0,56,67,45
ASN00086282,"MELBOURNE AIRPORT, AS",12/5/2005,,9,73,0.6,0,52,62,51
ASN00086282,"MELBOURNE AIRPORT, AS",13/5/2005,,46,58,0,0,52,63,43
ASN00086282,"MELBOURNE AIRPORT, AS",14/5/2005,,17,77,0,0,55,70,43
ASN00086282,"MELBOURNE AIRPORT, AS",15/5/2005,,30,81,0,0,57,65,44
ASN00086282,"MELBOURNE AIRPORT, AS",16/5/2005,,35,55,0,0,51,61,47
ASN00086282,"MELBOURNE AIRPORT, AS",17/5/2005,,20,60,1.4,0,53,65,42
ASN00086282,"MELBOURNE AIRPORT, AS",18/5/2005,,7,59,0,0,50,65,44
ASN00086282,"MELBOURNE AIRPORT, AS",19/5/2005,,39,52,0,0,49,62,37
ASN00086282,"MELBOURNE AIRPORT, AS",20/5/2005,,20,60,0,0,57,67,39
ASN00086282,"MELBOURNE AIRPORT, AS",21/5/2005,,19,77,0,0,59,70,49
ASN00086282,"MELBOURNE AIRPORT, AS",22/5/2005,,35,75,3.8,0,59,69,49
ASN00086282,"MELBOURNE AIRPORT, AS",23/5/2005,,9,69,2.2,0,61,71,50
ASN00086282,"MELBOURNE AIRPORT, AS",24/5/2005,,31,78,11.2,0.21,59,68,55
ASN00086282,"MELBOURNE AIRPORT, AS",25/5/2005,,26,67,0,0,50,58,50
ASN00086282,"MELBOURNE AIRPORT, AS",26/5/2005,,9,83,0,0,53,57,45
ASN00086282,"MELBOURNE AIRPORT, AS",27/5/2005,,20,78,0,0.02,51,56,49
ASN00086282,"MELBOURNE AIRPORT, AS",28/5/2005,,30,69,0,0,51,58,48
ASN00086282,"MELBOURNE AIRPORT, AS",29/5/2005,,33,52,0,0,50,58,45
ASN00086282,"MELBOURNE AIRPORT, AS",30/5/2005,,19,76,3.2,0,54,59,42
ASN00086282,"MELBOURNE AIRPORT, AS",31/5/2005,,26,64,0,0.04,50,55,49
ASN00086282,"MELBOURNE AIRPORT, AS",1/6/2005,,17,75,0,0.02,51,55,47
ASN00086282,"MELBOURNE AIRPORT, AS",2/6/2005,,17,81,1,0,52,56,49
ASN00086282,"MELBOURNE AIRPORT, AS",3/6/2005,,22,70,0,0,53,67,47
ASN00086282,"MELBOURNE AIRPORT, AS",4/6/2005,,20,82,0,0,52,64,46
ASN00086282,"MELBOURNE AIRPORT, AS",5/6/2005,,24,73,0,0,51,62,43
ASN00086282,"MELBOURNE AIRPORT, AS",6/6/2005,,22,62,0,0,58,66,39
ASN00086282,"MELBOURNE AIRPORT, AS",7/6/2005,,15,62,0,0,60,70,49
ASN00086282,"MELBOURNE AIRPORT, AS",8/6/2005,,22,53,0,0,62,71,53
ASN00086282,"MELBOURNE AIRPORT, AS",9/6/2005,,24,67,1,0.23,57,67,54
ASN00086282,"MELBOURNE AIRPORT, AS",10/6/2005,,24,60,0,0.05,59,64,52
ASN00086282,"MELBOURNE AIRPORT, AS",11/6/2005,,50,90,3.2,0.39,55,62,53
ASN00086282,"MELBOURNE AIRPORT, AS",12/6/2005,,22,56,2.2,0,56,64,50
ASN00086282,"MELBOURNE AIRPORT, AS",13/6/2005,,19,55,0,0,52,61,51
ASN00086282,"MELBOURNE AIRPORT, AS",14/6/2005,,20,87,1.4,0.24,51,59,43
ASN00086282,"MELBOURNE AIRPORT, AS",15/6/2005,,33,23,0,0,48,53,44
ASN00086282,"MELBOURNE AIRPORT, AS",16/6/2005,,24,54,0,0.05,50,56,42
ASN00086282,"MELBOURNE AIRPORT, AS",17/6/2005,,31,50,0,0.02,51,57,43
ASN00086282,"MELBOURNE AIRPORT, AS",18/6/2005,,41,54,0,0,51,57,45
