date,tavg,tmin,tmax,prcp,wspd,pres,weather_type
6/11/2020,29.3,21.0,34.8,0.0,9.2,1013.6,Sunny
7/11/2020,29.5,19.7,35.0,0.0,8.9,1013.8,Sunny
8/11/2020,29.9,23.0,35.4,0.0,7.6,1013.6,Sunny
9/11/2020,29.3,21.2,34.2,0.0,7.3,1013.2,Sunny
10/11/2020,27.9,19.2,34.0,0.0,9.7,1011.1,Sunny
14/11/2020,30.1,22.4,35.0,0.4,8.6,1010.2,Rainy
15/11/2020,29.9,23.5,34.0,0.2,6.9,1010.4,Rainy
16/11/2020,30.2,23.5,35.0,0.0,8.8,1010.8,Sunny
17/11/2020,30.7,23.8,36.0,0.0,8.4,1009.6,Sunny
18/11/2020,29.5,24.0,34.4,2.4,7.1,1009.5,Rainy
19/11/2020,29.3,25.8,32.8,0.0,8.7,1009.8,Sunny
20/11/2020,28.8,22.5,33.0,0.0,7.2,1011.0,Sunny
21/11/2020,28.3,20.5,33.0,0.2,8.4,1011.7,Rainy
22/11/2020,28.1,20.8,32.2,1.8,6.7,1012.3,Rainy
23/11/2020,28.4,20.0,33.0,1.6,7.6,1012.7,Rainy
24/11/2020,28.3,20.6,32.6,0.0,6.5,1011.4,Sunny
25/11/2020,28.4,21.6,33.0,0.0,5.6,1010.7,Sunny
26/11/2020,28.3,20.8,34.6,0.0,8.7,1011.0,Sunny
27/11/2020,28.7,20.2,33.8,0.2,10.2,1012.8,Rainy
28/11/2020,28.6,23.2,31.8,0.0,9.7,1013.0,Sunny
29/11/2020,28.8,23.0,33.0,0.0,7.1,1012.9,Sunny
30/11/2020,29.4,22.2,34.0,0.0,6.9,1013.0,Sunny
1/12/2020,29.8,24.4,34.0,0.0,7.3,1012.9,Sunny
2/12/2020,28.9,24.4,34.0,0.0,7.8,1011.8,Sunny
3/12/2020,28.2,20.0,34.0,0.0,8.2,1011.4,Sunny
4/12/2020,27.7,19.0,33.2,0.0,6.4,1010.5,Sunny
5/12/2020,27.8,18.4,35.0,0.0,6.7,1010.9,Sunny
6/12/2020,27.9,18.4,35.2,1.4,7.3,1012.1,Rainy
7/12/2020,28.3,17.8,35.0,0.4,7.3,1013.3,Rainy
8/12/2020,28.4,18.2,36.2,0.0,6.5,1013.2,Sunny
9/12/2020,29.6,20.8,35.8,0.0,7.7,1011.7,Sunny
10/12/2020,28.9,24.0,33.0,0.0,7.8,1011.1,Sunny
12/12/2020,26.7,23.8,29.8,0.0,8.6,1011.4,Sunny
13/12/2020,25.2,24.4,27.4,1.8,9.4,1010.9,Rainy
14/12/2020,24.6,22.0,27.0,0.0,8.9,1011.4,Sunny
15/12/2020,26.2,20.8,30.0,0.2,7.8,1012.4,Rainy
16/12/2020,26.5,21.0,32.0,0.0,6.9,1013.5,Sunny
17/12/2020,26.8,21.0,31.0,0.0,6.3,1013.6,Sunny
18/12/2020,27.7,21.2,33.0,0.0,8.6,1013.2,Sunny
19/12/2020,27.8,19.6,33.0,0.0,8.4,1013.8,Sunny
20/12/2020,26.8,20.2,31.8,0.0,8.7,1014.4,Sunny
21/12/2020,26.3,18.0,32.6,0.0,9.7,1013.2,Sunny
22/12/2020,25.7,16.0,32.0,0.0,5.9,1012.0,Sunny
23/12/2020,25.7,15.8,32.0,0.0,7.1,1010.9,Sunny
24/12/2020,25.9,16.2,33.0,0.0,6.9,1009.9,Sunny
25/12/2020,27.7,18.8,34.2,0.2,6.4,1010.4,Rainy
26/12/2020,27.8,19.4,33.8,0.0,7.3,1011.9,Sunny
27/12/2020,26.7,21.8,31.0,1.4,6.5,1012.0,Rainy
28/12/2020,24.1,16.0,30.0,0.0,8.6,1012.0,Sunny
29/12/2020,24.2,15.0,29.8,0.0,5.3,1011.0,Sunny
30/12/2020,25.0,16.8,30.0,1.2,6.6,1011.1,Rainy
31/12/2020,27.1,18.5,33.6,0.0,8.4,1010.9,Sunny
1/1/2021,27.7,20.6,32.4,0.0,6.1,1011.1,Sunny
2/1/2021,25.9,23.2,30.0,0.0,8.1,1011.9,Sunny
3/1/2021,25.1,19.7,28.2,0.2,7.9,1010.4,Rainy
4/1/2021,25.1,20.4,29.0,0.2,7.8,1010.3,Rainy
5/1/2021,25.2,20.5,29.0,0.0,9.6,1011.4,Sunny
6/1/2021,25.3,19.8,30.0,0.0,8.8,1010.7,Sunny
7/1/2021,27.0,19.8,30.4,0.0,7.2,1008.5,Sunny
8/1/2021,26.7,23.4,28.8,0.0,5.9,1008.4,Sunny
9/1/2021,27.3,22.6,31.0,0.0,4.7,1009.0,Sunny
10/1/2021,28.6,22.9,33.0,0.0,7.4,1009.7,Sunny
11/1/2021,29.1,23.0,34.0,0.0,6.4,1010.8,Sunny
12/1/2021,29.3,22.5,35.0,0.0,6.6,1011.3,Sunny
13/1/2021,28.7,22.0,34.0,0.0,6.7,1011.0,Sunny
14/1/2021,26.8,20.0,31.0,0.0,8.6,1010.5,Sunny
15/1/2021,25.6,20.8,29.0,0.0,9.9,1010.0,Sunny
16/1/2021,25.6,16.6,30.2,0.0,5.9,1009.2,Sunny
17/1/2021,25.9,18.2,30.4,0.0,5.9,1009.6,Sunny
18/1/2021,26.6,20.2,31.2,0.0,8.6,1011.1,Sunny
19/1/2021,27.5,19.0,32.8,0.0,7.0,1011.3,Sunny
20/1/2021,26.8,19.0,32.4,0.0,6.4,1012.3,Sunny
21/1/2021,25.3,18.2,30.8,0.0,8.7,1012.2,Sunny
22/1/2021,26.0,17.0,31.0,0.0,7.3,1011.3,Sunny
23/1/2021,26.7,18.8,32.8,0.0,6.3,1011.4,Sunny
24/1/2021,25.7,17.4,32.0,0.0,5.7,1012.5,Sunny
25/1/2021,24.5,16.4,30.2,0.0,6.1,1013.1,Sunny
26/1/2021,24.1,16.0,29.0,0.0,7.3,1012.6,Sunny
27/1/2021,23.9,15.3,29.0,0.0,6.7,1012.1,Sunny
28/1/2021,23.8,15.2,29.4,0.0,6.4,1012.6,Sunny
29/1/2021,24.3,14.8,30.0,1.8,5.5,1013.2,Rainy
30/1/2021,26.0,16.0,33.0,0.2,6.2,1012.6,Rainy
31/1/2021,26.1,17.0,31.2,1.8,6.7,1013.0,Rainy
1/2/2021,27.9,19.0,34.0,1.2,6.5,1014.3,Rainy
2/2/2021,28.4,19.2,36.2,0.0,8.1,1014.5,Sunny
3/2/2021,27.4,18.6,33.6,0.0,6.4,1013.7,Sunny
4/2/2021,26.6,18.5,31.0,0.0,6.2,1013.3,Sunny
5/2/2021,26.4,19.2,31.0,0.0,9.2,1013.5,Sunny
6/2/2021,27.6,16.9,34.0,0.0,8.4,1012.4,Sunny
7/2/2021,27.8,23.8,34.4,0.0,11.3,1013.0,Sunny
8/2/2021,27.3,18.0,34.2,0.0,9.2,1013.5,Sunny
9/2/2021,27.0,17.6,34.0,0.0,7.9,1012.6,Sunny
10/2/2021,25.9,16.6,31.4,0.0,6.2,1011.3,Sunny
11/2/2021,26.7,18.8,34.0,0.0,6.5,1010.2,Sunny
12/2/2021,26.6,23.0,31.0,0.0,8.4,1011.0,Sunny
13/2/2021,26.2,23.4,31.0,0.0,9.5,1012.3,Sunny
14/2/2021,26.5,19.4,31.0,0.6,7.9,1012.5,Rainy
15/2/2021,25.8,20.2,29.8,2.6,9.0,1011.8,Rainy
16/2/2021,25.2,20.5,28.4,0.6,8.8,1011.7,Rainy
17/2/2021,25.7,20.0,29.0,2.2,10.0,1011.2,Rainy
18/2/2021,26.6,20.4,32.0,0.0,9.1,1011.5,Sunny
19/2/2021,27.9,21.5,32.6,0.0,10.3,1013.2,Sunny
20/2/2021,27.6,24.0,32.0,0.0,13.2,1013.3,Sunny
21/2/2021,27.6,21.0,34.0,2.8,10.9,1012.8,Rainy
22/2/2021,29.3,21.5,35.0,0.8,8.1,1013.1,Rainy
24/2/2021,30.3,21.5,35.0,0.0,7.1,1010.3,Sunny
25/2/2021,29.6,21.4,34.2,0.0,9.0,1011.2,Sunny
26/2/2021,28.6,21.6,34.0,0.0,9.9,1010.4,Sunny
27/2/2021,28.9,20.8,33.0,0.0,9.8,1009.3,Sunny
28/2/2021,30.4,20.6,35.4,0.0,9.5,1009.1,Sunny
1/3/2021,30.2,21.4,35.0,0.0,8.9,1011.4,Sunny
2/3/2021,30.1,20.6,35.0,0.0,7.4,1012.1,Sunny
3/3/2021,29.7,20.4,37.0,0.0,8.5,1010.7,Sunny
4/3/2021,30.3,20.6,37.0,0.0,7.7,1010.1,Sunny
5/3/2021,29.8,20.6,37.0,0.0,7.0,1011.4,Sunny
6/3/2021,28.1,23.0,32.4,0.0,8.3,1012.3,Sunny
7/3/2021,29.6,19.8,36.0,0.0,6.4,1011.5,Sunny
8/3/2021,29.1,19.2,34.4,0.0,6.7,1011.2,Sunny
9/3/2021,30.2,22.0,35.0,0.59,8.4,1011.2,Rainy
10/3/2021,29.4,22.0,33.0,1.61,8.8,1011.3,Rainy
11/3/2021,28.2,24.6,32.0,0.91,9.4,1011.3,Rainy
12/3/2021,28.7,22.6,33.0,0.0,8.9,1012.3,Sunny
13/3/2021,30.1,24.4,36.0,0.12,9.2,1011.9,Rainy
14/3/2021,30.3,26.4,35.0,0.0,8.4,1010.0,Sunny
15/3/2021,30.5,24.4,35.0,0.47,8.5,1009.5,Rainy
16/3/2021,30.7,25.4,35.0,0.16,8.3,1009.8,Rainy
17/3/2021,30.6,24.0,36.0,0.04,9.6,1008.6,Sunny
18/3/2021,30.0,25.6,33.4,0.63,9.5,1008.9,Rainy
19/3/2021,29.2,23.4,33.0,0.51,9.2,1009.9,Rainy
20/3/2021,28.2,25.0,32.0,1.42,10.7,1008.6,Rainy
21/3/2021,28.5,23.8,33.2,0.63,7.6,1007.9,Rainy
22/3/2021,29.2,24.2,34.0,0.2,9.9,1009.8,Rainy
23/3/2021,30.2,24.6,35.2,0.16,7.9,1010.3,Rainy
24/3/2021,31.5,26.2,37.0,1.42,9.8,1010.1,Rainy
25/3/2021,32.5,24.8,39.0,0.01,8.6,1009.6,Sunny
26/3/2021,31.9,23.4,38.4,0.2,6.0,1008.6,Rainy
28/3/2021,29.8,24.8,35.2,0.47,8.5,1007.8,Rainy
29/3/2021,29.5,26.2,34.2,1.61,9.2,1008.1,Rainy
1/4/2021,28.9,26.8,32.2,0.59,10.8,1006.9,Rainy
2/4/2021,28.8,25.6,32.2,0.83,10.0,1007.1,Rainy
6/4/2021,30.7,23.0,36.0,1.61,8.5,1009.0,Rainy
7/4/2021,30.3,25.0,34.6,0.2,8.7,1009.5,Rainy
8/4/2021,29.2,25.6,32.4,0.35,9.6,1008.4,Rainy
9/4/2021,29.0,24.8,32.2,0.35,8.3,1008.0,Rainy
10/4/2021,29.2,24.8,33.0,2.44,9.7,1008.7,Rainy
11/4/2021,30.0,25.0,34.4,1.77,8.4,1009.8,Rainy
12/4/2021,30.9,27.0,34.4,3.74,8.5,1010.8,Rainy
13/4/2021,31.0,27.8,36.0,2.4,10.2,1009.8,Rainy
14/4/2021,30.8,28.4,34.8,0.0,10.7,1009.8,Sunny
15/4/2021,30.3,26.6,35.0,1.5051859799713876,8.7,1009.7,Rainy
16/4/2021,29.6,25.0,32.6,0.35,9.6,1009.6,Rainy
17/4/2021,30.1,25.0,33.6,0.0,10.4,1009.9,Sunny
18/4/2021,31.1,27.0,34.8,1.5051859799713876,10.1,1010.3,Rainy
19/4/2021,30.3,27.4,33.2,1.5051859799713876,10.7,1009.4,Rainy
20/4/2021,29.9,26.4,32.8,1.5051859799713876,10.4,1008.7,Rainy
21/4/2021,29.9,26.8,32.6,0.2,8.9,1010.1,Rainy
22/4/2021,30.3,26.8,34.0,0.28,10.1,1009.8,Rainy
23/4/2021,30.2,25.4,34.0,0.28,8.7,1010.0,Rainy
24/4/2021,29.5,24.4,33.0,0.08,9.3,1009.3,Sunny
25/4/2021,31.1,26.6,34.2,0.55,10.6,1008.0,Rainy
26/4/2021,31.0,29.0,34.0,0.75,11.6,1007.7,Rainy
27/4/2021,31.2,28.4,34.2,0.0,9.1,1008.9,Sunny
28/4/2021,30.4,26.6,34.0,3.4,10.9,1009.8,Rainy
29/4/2021,30.8,28.0,33.8,2.8,10.3,1009.2,Rainy
30/4/2021,30.3,28.2,33.0,0.0,10.4,1008.3,Sunny
1/5/2021,31.2,29.0,36.0,0.0,9.1,1007.2,Sunny
2/5/2021,31.0,28.8,34.0,0.0,7.2,1007.7,Sunny
3/5/2021,31.1,27.6,36.0,0.0,9.0,1007.3,Sunny
4/5/2021,31.5,29.0,34.8,0.0,10.5,1006.9,Sunny
5/5/2021,31.1,28.0,33.6,0.0,9.5,1007.0,Sunny
6/5/2021,30.8,28.2,33.4,0.0,9.0,1007.6,Sunny
7/5/2021,30.9,28.4,34.0,0.0,9.3,1008.5,Sunny
8/5/2021,30.9,28.0,34.0,2.6,10.5,1007.4,Rainy
9/5/2021,31.1,28.2,34.0,3.4,9.5,1006.5,Rainy
10/5/2021,31.2,28.8,34.4,0.0,10.6,1006.5,Sunny
11/5/2021,30.6,28.4,33.4,0.6,11.6,1007.1,Rainy
12/5/2021,30.9,28.6,33.8,1.4,11.9,1005.7,Rainy
13/5/2021,30.8,29.0,33.4,1.0,10.2,1005.0,Rainy
14/5/2021,30.8,27.6,34.2,0.4,11.5,1002.6,Rainy
15/5/2021,33.0,29.4,37.2,0.2,11.1,999.6,Rainy
19/5/2021,28.5,24.4,31.8,0.4,12.1,1003.8,Rainy
20/5/2021,29.9,24.2,33.0,2.0,8.7,1006.2,Rainy
21/5/2021,30.4,26.6,33.0,1.4,9.0,1007.1,Rainy
22/5/2021,30.8,29.0,33.4,0.0,11.0,1006.6,Sunny
23/5/2021,30.9,27.8,33.4,0.0,11.3,1007.5,Sunny
24/5/2021,31.1,27.6,33.2,0.0,12.0,1008.3,Sunny
25/5/2021,30.9,29.0,33.2,0.0,12.1,1006.6,Sunny
26/5/2021,30.8,29.0,33.0,0.0,14.3,1005.7,Sunny
28/5/2021,31.0,28.9,33.6,0.6,14.0,1006.2,Rainy
29/5/2021,31.4,29.8,34.0,0.0,11.0,1006.8,Sunny
30/5/2021,30.9,29.0,33.4,1.8,10.0,1006.8,Rainy
31/5/2021,29.5,26.2,32.0,0.0,9.8,1005.1,Sunny
1/6/2021,29.9,26.0,33.0,0.0,10.1,1005.1,Sunny
3/6/2021,30.3,26.4,33.4,0.2,10.0,1006.6,Rainy
4/6/2021,30.2,26.4,34.0,0.6,11.3,1007.3,Rainy
5/6/2021,29.2,28.0,34.0,2.0,9.2,1006.6,Rainy
6/6/2021,29.2,23.8,33.0,0.0,10.9,1007.1,Sunny
7/6/2021,28.6,24.2,32.6,0.4,8.5,1007.4,Rainy
8/6/2021,27.7,25.5,31.0,0.0,8.1,1006.3,Sunny
9/6/2021,25.9,25.0,28.0,1.2,10.8,1005.3,Rainy
10/6/2021,26.4,23.4,29.6,0.0,10.5,1004.8,Sunny
11/6/2021,26.7,23.4,30.0,0.2,9.7,1003.8,Rainy
12/6/2021,27.3,25.2,30.0,2.0,12.1,1003.4,Rainy
14/6/2021,30.3,27.4,33.0,0.0,12.0,1001.7,Sunny
15/6/2021,28.1,27.0,31.0,0.0,9.7,1000.7,Sunny
16/6/2021,27.4,25.0,29.0,0.0,12.4,1001.0,Sunny
17/6/2021,27.3,25.0,29.0,0.0,11.1,1002.0,Sunny
18/6/2021,29.6,24.4,32.4,0.6,14.2,1002.5,Rainy
19/6/2021,28.2,24.0,31.6,0.0,11.9,1004.8,Sunny
22/6/2021,30.1,26.0,32.6,0.0,14.2,1006.9,Sunny
23/6/2021,30.2,27.2,32.0,0.2,15.1,1006.4,Rainy
24/6/2021,29.1,26.4,31.0,0.6,13.9,1006.9,Rainy
25/6/2021,26.9,25.6,29.0,0.4,10.8,1005.9,Rainy
26/6/2021,29.8,24.8,32.0,2.0,11.4,1005.9,Rainy
27/6/2021,27.4,26.0,30.0,0.6,9.8,1007.8,Rainy
28/6/2021,28.3,24.8,30.4,1.6,7.9,1006.8,Rainy
29/6/2021,29.1,25.4,31.6,0.0,9.6,1006.1,Sunny
30/6/2021,28.8,26.6,31.0,0.0,9.2,1006.1,Sunny
1/7/2021,30.2,26.2,32.4,0.0,14.3,1004.5,Sunny
2/7/2021,30.1,27.6,32.6,0.0,14.4,1004.9,Sunny
3/7/2021,30.3,27.0,33.0,0.0,15.3,1006.0,Windy
4/7/2021,30.5,27.4,33.0,0.0,11.0,1006.8,Sunny
5/7/2021,30.7,28.0,33.2,0.0,10.5,1006.3,Sunny
6/7/2021,30.3,27.0,32.0,0.0,9.7,1005.2,Sunny
8/7/2021,28.2,26.0,31.0,0.8,9.4,1004.9,Rainy
9/7/2021,28.2,24.4,31.0,2.6,9.7,1002.9,Rainy
11/7/2021,28.2,25.0,31.6,0.8,6.0,1001.1,Rainy
12/7/2021,27.5,25.8,31.4,0.8,11.0,999.0,Rainy
13/7/2021,26.7,25.0,28.0,0.0,11.9,1001.1,Sunny
14/7/2021,26.4,23.6,29.0,0.2,10.5,1001.8,Rainy
15/7/2021,27.6,25.8,31.6,0.0,9.6,1000.6,Sunny
16/7/2021,27.2,23.5,30.0,0.0,10.1,1003.0,Sunny
17/7/2021,27.8,25.0,30.0,1.0,12.8,1004.7,Rainy
19/7/2021,27.8,25.0,29.0,0.0,15.9,1003.4,Windy
23/7/2021,28.2,25.6,29.0,1.4,16.5,1000.7,Rainy
24/7/2021,28.9,26.2,31.0,1.6,16.5,1002.6,Rainy
25/7/2021,28.9,25.9,31.0,0.2,17.0,1003.4,Rainy
2/8/2021,28.3,25.2,30.0,0.0,16.5,1006.3,Windy
3/8/2021,28.1,24.8,30.0,0.4,17.3,1007.1,Rainy
6/8/2021,28.9,27.0,31.2,0.8,14.3,1004.7,Rainy
7/8/2021,29.1,26.8,31.4,0.12,14.5,1005.6,Rainy
8/8/2021,28.8,25.6,31.0,0.43,10.1,1006.7,Rainy
9/8/2021,28.8,25.1,32.4,0.35,11.8,1008.0,Rainy
10/8/2021,28.8,26.4,31.6,0.79,12.0,1008.0,Rainy
11/8/2021,28.7,27.8,31.8,0.98,12.3,1007.8,Rainy
12/8/2021,27.9,24.4,30.2,0.98,10.0,1008.5,Rainy
13/8/2021,28.2,25.4,30.0,0.63,12.2,1007.6,Rainy
14/8/2021,27.0,24.4,29.8,1.34,12.1,1005.7,Rainy
16/8/2021,26.3,23.8,28.0,1.46,7.9,1007.3,Rainy
17/8/2021,26.8,23.8,29.0,1.22,8.1,1007.6,Rainy
18/8/2021,25.2,23.5,26.8,1.18,7.5,1006.0,Rainy
19/8/2021,25.4,23.0,26.0,0.87,5.8,1005.8,Rainy
20/8/2021,25.5,23.4,28.0,0.43,8.6,1005.9,Rainy
21/8/2021,25.8,23.3,27.0,0.47,12.0,1007.3,Rainy
22/8/2021,27.2,24.0,29.2,0.31,8.2,1007.7,Rainy
23/8/2021,28.4,23.8,31.8,2.24,10.0,1007.7,Rainy
24/8/2021,28.6,26.4,31.4,0.47,9.2,1007.7,Rainy
25/8/2021,28.5,26.6,31.0,0.24,8.7,1006.6,Rainy
26/8/2021,28.1,25.2,30.4,0.87,7.6,1004.8,Rainy
27/8/2021,28.7,25.6,32.0,0.2,9.8,1004.2,Rainy
28/8/2021,29.2,25.4,32.2,0.16,9.8,1003.2,Rainy
29/8/2021,28.7,27.0,31.0,0.47,8.9,1003.2,Rainy
30/8/2021,27.5,25.6,30.0,0.39,9.8,1004.6,Rainy
31/8/2021,25.9,23.6,27.0,0.12,11.4,1004.6,Rainy
1/9/2021,27.5,24.6,30.0,0.0,12.7,1005.3,Sunny
2/9/2021,27.6,24.8,30.0,0.0,10.2,1005.5,Sunny
3/9/2021,26.8,25.0,29.4,0.0,10.2,1005.0,Sunny
4/9/2021,26.7,24.0,30.0,0.08,8.8,1005.4,Sunny
5/9/2021,27.8,24.2,30.0,0.01,8.8,1005.3,Sunny
6/9/2021,27.9,24.8,30.0,0.0,9.2,1004.4,Sunny
7/9/2021,26.8,24.0,29.0,0.39,6.2,1003.1,Rainy
8/9/2021,27.1,23.8,29.8,0.0,12.0,1002.4,Sunny
9/9/2021,28.3,24.6,31.0,0.08,14.9,1005.8,Sunny
10/9/2021,28.4,25.6,30.6,3.7,16.3,1005.6,Rainy
11/9/2021,27.2,25.2,29.0,0.2,16.6,1003.5,Rainy
12/9/2021,27.3,24.8,29.0,0.0,10.9,1001.9,Sunny
14/9/2021,27.9,26.0,30.0,1.02,16.6,1002.7,Rainy
15/9/2021,28.6,24.8,30.0,2.48,13.7,1003.9,Rainy
16/9/2021,28.2,25.5,31.4,0.31,15.8,1005.4,Rainy
17/9/2021,28.6,25.0,31.4,0.35,9.8,1005.8,Rainy
18/9/2021,28.6,25.6,31.6,0.08,12.3,1007.3,Sunny
19/9/2021,27.8,25.6,31.6,3.66,10.3,1009.0,Rainy
20/9/2021,27.9,24.2,30.6,0.87,11.3,1008.5,Rainy
21/9/2021,26.7,25.0,29.0,0.87,9.9,1007.4,Rainy
22/9/2021,27.6,23.7,29.0,1.54,9.9,1005.6,Rainy
